external_id,name,type,lat,lng,district_name,junction_name,has_anpr,has_face_recog,is_active,coverage_radius_m
MC-P-0350,MCCTNS Camera JP Nagar 350,MCCTNS_Private,12.899426,77.582192,Bengaluru Urban,,false,false,true,20
MC-C-0062,MCCTNS Camera Manyata Tech Park 62,MCCTNS_Commercial,13.05,77.618316,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0385,MCCTNS Camera Malleshwaram 385,MCCTNS_Private,12.99706,77.555662,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0288,MCCTNS Camera Malleshwaram 288,MCCTNS_RWA,12.996313,77.561623,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0248,MCCTNS Camera Manyata Tech Park 248,MCCTNS_Private,13.05,77.619248,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0068,Traffic Signal Camera 68,BATCS,12.88452,77.596486,Bengaluru Urban,,true,false,true,80
SC-0095,Safe City Camera 95,Safe_City,12.930722,77.576091,Bengaluru Urban,,true,true,true,50
MC-P-0073,MCCTNS Camera Manyata Tech Park 73,MCCTNS_Private,13.047514,77.638354,North Bengaluru,,false,false,true,20
MC-P-0341,MCCTNS Camera Electronic City 341,MCCTNS_Private,12.85,77.674778,Bengaluru Urban,,false,false,true,20
BATCS-0032,Traffic Signal Camera 32,BATCS,12.986559,77.579693,Central Bengaluru,,true,false,true,80
MC-P-0473,MCCTNS Camera Electronic City 473,MCCTNS_Private,12.85,77.683484,Bengaluru Urban,,false,false,true,20
SC-0167,Safe City Camera 167,Safe_City,12.980461,77.656101,Bengaluru Urban,,true,true,true,50
MC-C-0222,MCCTNS Camera Jayanagar 222,MCCTNS_Commercial,12.925925,77.583679,South Bengaluru,Jayanagar,false,false,true,20
MC-P-0269,MCCTNS Camera Commercial Street 269,MCCTNS_Private,12.990835,77.614567,Central Bengaluru,,false,false,true,20
BATCS-0222,Traffic Signal Camera 222,BATCS,12.995549,77.601702,Central Bengaluru,,true,false,false,80
MC-R-0240,MCCTNS Camera Electronic City 240,MCCTNS_RWA,12.85,77.670917,Bengaluru Urban,,false,false,true,20
BATCS-0164,Traffic Signal Camera 164,BATCS,13.009008,77.563029,North Bengaluru,,true,false,true,80
SC-0084,Safe City Camera 84,Safe_City,12.957443,77.567471,Bengaluru Urban,,true,true,true,50
MC-P-0035,MCCTNS Camera Manyata Tech Park 35,MCCTNS_Private,13.05,77.626744,North Bengaluru,Manyata Tech Park,false,false,false,20
MC-P-0267,MCCTNS Camera Rajajinagar 267,MCCTNS_Private,12.990387,77.559597,Central Bengaluru,,false,false,true,20
BATCS-0240,Traffic Signal Camera 240,BATCS,12.936732,77.580443,Bengaluru Urban,,true,false,true,80
MC-R-0071,MCCTNS Camera Commercial Street 71,MCCTNS_RWA,12.983413,77.607345,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0562,MCCTNS Camera Manyata Tech Park 562,MCCTNS_Private,13.047364,77.617278,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-R-0151,MCCTNS Camera Manyata Tech Park 151,MCCTNS_RWA,13.030361,77.625977,North Bengaluru,,false,false,true,20
MC-P-0203,MCCTNS Camera Banashankari 203,MCCTNS_Private,12.914609,77.536015,South Bengaluru,,false,false,true,20
MC-R-0326,MCCTNS Camera Jayanagar 326,MCCTNS_RWA,12.940696,77.575013,Bengaluru Urban,,false,false,true,20
BATCS-0198,Traffic Signal Camera 198,BATCS,12.966012,77.535231,Bengaluru Urban,,true,false,true,80
SC-0251,Safe City Camera 251,Safe_City,12.906181,77.594959,South Bengaluru,,true,true,true,50
MC-P-0004,MCCTNS Camera JP Nagar 4,MCCTNS_Private,12.920965,77.57341,South Bengaluru,,false,false,true,20
SC-0051,Safe City Camera 51,Safe_City,12.97532,77.575582,Central Bengaluru,,true,true,true,50
MC-P-0070,MCCTNS Camera JP Nagar 70,MCCTNS_Private,12.902901,77.586661,South Bengaluru,JP Nagar,false,false,false,20
MC-P-0098,MCCTNS Camera Jayanagar 98,MCCTNS_Private,12.928146,77.584945,South Bengaluru,Jayanagar,false,false,true,20
BATCS-0063,Traffic Signal Camera 63,BATCS,12.925507,77.550016,South Bengaluru,Banashankari,true,false,true,80
MC-R-0250,MCCTNS Camera BTM Layout 250,MCCTNS_RWA,12.913957,77.59844,South Bengaluru,,false,false,true,20
MC-P-0226,MCCTNS Camera Rajajinagar 226,MCCTNS_Private,13.00143,77.56292,North Bengaluru,,false,false,true,20
SC-0203,Safe City Camera 203,Safe_City,12.97654,77.600845,Central Bengaluru,,true,true,true,50
MC-C-0103,MCCTNS Camera Electronic City 103,MCCTNS_Commercial,12.85,77.665699,Bengaluru Urban,,false,false,true,20
MC-R-0179,MCCTNS Camera Malleshwaram 179,MCCTNS_RWA,12.98928,77.560551,Central Bengaluru,,false,false,true,20
BATCS-0123,Traffic Signal Camera 123,BATCS,13.01001,77.590682,North Bengaluru,,true,false,true,80
MC-R-0171,MCCTNS Camera Electronic City 171,MCCTNS_RWA,12.85,77.688015,Bengaluru Urban,,false,false,true,20
SC-0264,Safe City Camera 264 - HSR Layout,Safe_City,12.911958,77.635428,South Bengaluru,HSR Layout,true,true,true,50
MC-P-0490,MCCTNS Camera BTM Layout 490,MCCTNS_Private,12.925917,77.607797,South Bengaluru,,false,false,true,20
MC-P-0196,MCCTNS Camera Banashankari 196,MCCTNS_Private,12.935491,77.540027,Bengaluru Urban,,false,false,true,20
MC-C-0144,MCCTNS Camera Banashankari 144,MCCTNS_Commercial,12.925099,77.530663,South Bengaluru,,false,false,true,20
BATCS-0330,Traffic Signal Camera 330,BATCS,12.972372,77.593993,Central Bengaluru,,true,false,true,80
MC-P-0254,MCCTNS Camera Jayanagar 254,MCCTNS_Private,12.928318,77.585104,South Bengaluru,Jayanagar,false,false,true,20
MC-R-0256,MCCTNS Camera Banashankari 256,MCCTNS_RWA,12.926283,77.5457,South Bengaluru,Banashankari,false,false,true,20
MC-P-0572,MCCTNS Camera Manyata Tech Park 572,MCCTNS_Private,13.047079,77.616265,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-C-0085,MCCTNS Camera Jayanagar 85,MCCTNS_Commercial,12.922338,77.573812,South Bengaluru,,false,false,true,20
MC-C-0228,MCCTNS Camera Whitefield 228,MCCTNS_Commercial,12.962544,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-P-0361,MCCTNS Camera Jayanagar 361,MCCTNS_Private,12.931676,77.573815,Bengaluru Urban,,false,false,true,20
MC-P-0349,MCCTNS Camera Malleshwaram 349,MCCTNS_Private,13.000532,77.578359,North Bengaluru,,false,false,true,20
SC-0076,Safe City Camera 76,Safe_City,12.972083,77.593921,Central Bengaluru,,true,true,true,50
MC-C-0051,MCCTNS Camera Malleshwaram 51,MCCTNS_Commercial,13.011187,77.582144,North Bengaluru,,false,false,true,20
MC-R-0052,MCCTNS Camera Manyata Tech Park 52,MCCTNS_RWA,13.05,77.623642,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0166,MCCTNS Camera JP Nagar 166,MCCTNS_Private,12.908689,77.585941,South Bengaluru,JP Nagar,false,false,true,20
BATCS-0134,Traffic Signal Camera 134,BATCS,13.00562,77.56666,North Bengaluru,Malleshwaram,true,false,true,80
MC-C-0034,MCCTNS Camera Whitefield 34,MCCTNS_Commercial,12.973266,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0061,Traffic Signal Camera 61,BATCS,12.915447,77.5697,South Bengaluru,,true,false,true,80
MC-R-0165,MCCTNS Camera Malleshwaram 165,MCCTNS_RWA,13.002678,77.567869,North Bengaluru,Malleshwaram,false,false,true,20
SC-0017,Safe City Camera 17,Safe_City,12.981782,77.597012,Central Bengaluru,,true,true,true,50
MC-C-0203,MCCTNS Camera Jayanagar 203,MCCTNS_Commercial,12.92936,77.584019,South Bengaluru,Jayanagar,false,false,true,20
BATCS-0119,Traffic Signal Camera 119,BATCS,13.037888,77.52181,North Bengaluru,,true,false,true,80
MC-R-0062,MCCTNS Camera Rajajinagar 62,MCCTNS_RWA,13.010381,77.544997,North Bengaluru,,false,false,true,20
BATCS-0082,Traffic Signal Camera 82,BATCS,13.005653,77.563839,North Bengaluru,,true,false,true,80
SC-0182,Safe City Camera 182,Safe_City,12.971748,77.59433,Central Bengaluru,,true,true,true,50
MC-R-0155,MCCTNS Camera Electronic City 155,MCCTNS_RWA,12.85,77.666551,Bengaluru Urban,,false,false,true,20
MC-C-0060,MCCTNS Camera BTM Layout 60,MCCTNS_Commercial,12.912909,77.598484,South Bengaluru,,false,false,true,20
BATCS-0089,Traffic Signal Camera 89,BATCS,12.956084,77.546175,Bengaluru Urban,,true,false,true,80
SC-0054,Safe City Camera 54,Safe_City,13.037598,77.52228,North Bengaluru,,true,true,true,50
MC-P-0640,MCCTNS Camera Whitefield 640,MCCTNS_Private,12.973238,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0192,MCCTNS Camera Jayanagar 192,MCCTNS_RWA,12.926658,77.580765,South Bengaluru,Jayanagar,false,false,true,20
MC-P-0592,MCCTNS Camera Commercial Street 592,MCCTNS_Private,12.971214,77.615032,Central Bengaluru,MG Road,false,false,true,20
BATCS-0202,Traffic Signal Camera 202,BATCS,12.97835,77.641021,Central Bengaluru,Indiranagar 100ft Road,true,false,true,80
MC-R-0244,MCCTNS Camera Banashankari 244,MCCTNS_RWA,12.924122,77.537791,South Bengaluru,,false,false,true,20
MC-P-0623,MCCTNS Camera Manyata Tech Park 623,MCCTNS_Private,13.05,77.631031,North Bengaluru,,false,false,true,20
BATCS-0285,Traffic Signal Camera 285,BATCS,13.025012,77.593134,North Bengaluru,,true,false,true,80
BATCS-0312,Karnataka Bank Junction,BATCS,12.920543,77.595085,South Bengaluru,,true,false,true,80
MC-P-0482,MCCTNS Camera Jayanagar 482,MCCTNS_Private,12.927986,77.580423,South Bengaluru,Jayanagar,false,false,true,20
MC-R-0047,MCCTNS Camera Electronic City 47,MCCTNS_RWA,12.85,77.668151,Bengaluru Urban,,false,false,true,20
SC-0139,Safe City Camera 139,Safe_City,12.955055,77.580122,Bengaluru Urban,,true,true,true,50
MC-R-0020,MCCTNS Camera Commercial Street 20,MCCTNS_RWA,12.971311,77.601554,Central Bengaluru,,false,false,true,20
MC-P-0027,MCCTNS Camera Jayanagar 27,MCCTNS_Private,12.923196,77.577611,South Bengaluru,,false,false,true,20
BATCS-0266,Traffic Signal Camera 266,BATCS,12.954518,77.680046,East Bengaluru,,true,false,true,80
MC-C-0095,MCCTNS Camera Malleshwaram 95,MCCTNS_Commercial,13.009907,77.584516,North Bengaluru,,false,false,true,20
MC-P-0029,MCCTNS Camera JP Nagar 29,MCCTNS_Private,12.9119,77.584891,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0205,MCCTNS Camera Banashankari 205,MCCTNS_Private,12.919372,77.562929,South Bengaluru,,false,false,true,20
MC-R-0185,MCCTNS Camera Malleshwaram 185,MCCTNS_RWA,13.011439,77.570363,North Bengaluru,,false,false,true,20
SC-0132,Safe City Camera 132,Safe_City,12.930773,77.575766,Bengaluru Urban,,true,true,true,50
MC-R-0158,MCCTNS Camera JP Nagar 158,MCCTNS_RWA,12.893626,77.589641,Bengaluru Urban,,false,false,true,20
MC-C-0110,MCCTNS Camera Whitefield 110,MCCTNS_Commercial,12.96828,77.7,East Bengaluru,,false,false,true,20
BATCS-0124,Traffic Signal Camera 124,BATCS,12.930776,77.583765,Bengaluru Urban,Jayanagar,true,false,true,80
BATCS-0213,Traffic Signal Camera 213,BATCS,12.984452,77.587804,Central Bengaluru,,true,false,true,80
SC-0103,Safe City Camera 103,Safe_City,13.034547,77.529778,North Bengaluru,,true,true,true,50
MC-P-0153,MCCTNS Camera Jayanagar 153,MCCTNS_Private,12.926485,77.596081,South Bengaluru,,false,false,true,20
BATCS-0138,Traffic Signal Camera 138,BATCS,12.916713,77.573623,South Bengaluru,,true,false,true,80
BATCS-0356,Traffic Signal Camera 356,BATCS,12.9667,77.608601,East Bengaluru,,true,false,true,80
BATCS-0260,Traffic Signal Camera 260,BATCS,12.924045,77.553212,South Bengaluru,,true,false,true,80
MC-P-0240,MCCTNS Camera Malleshwaram 240,MCCTNS_Private,12.99968,77.56878,Central Bengaluru,Malleshwaram,false,false,true,20
SC-0020,Safe City Camera 20,Safe_City,12.91318,77.679518,South Bengaluru,,true,true,false,50
MC-P-0589,MCCTNS Camera Electronic City 589,MCCTNS_Private,12.85,77.690502,Bengaluru Urban,,false,false,true,20
MC-R-0359,MCCTNS Camera Electronic City 359,MCCTNS_RWA,12.85,77.675266,Bengaluru Urban,,false,false,true,20
MC-R-0036,MCCTNS Camera Manyata Tech Park 36,MCCTNS_RWA,13.046561,77.612163,North Bengaluru,,false,false,true,20
MC-P-0329,MCCTNS Camera BTM Layout 329,MCCTNS_Private,12.901454,77.61259,South Bengaluru,,false,false,true,20
MC-R-0273,MCCTNS Camera Banashankari 273,MCCTNS_RWA,12.92977,77.528337,South Bengaluru,,false,false,true,20
MC-R-0225,MCCTNS Camera BTM Layout 225,MCCTNS_RWA,12.91697,77.610155,South Bengaluru,BTM Layout,false,false,true,20
MC-C-0138,MCCTNS Camera Rajajinagar 138,MCCTNS_Commercial,12.994791,77.555478,Central Bengaluru,Rajajinagar,false,false,true,20
BATCS-0101,Traffic Signal Camera 101,BATCS,12.963668,77.585212,Bengaluru Urban,,true,false,true,80
MC-C-0142,MCCTNS Camera Electronic City 142,MCCTNS_Commercial,12.85,77.667151,Bengaluru Urban,,false,false,true,20
BATCS-0363,Traffic Signal Camera 363,BATCS,12.936931,77.580151,Bengaluru Urban,,true,false,true,80
BATCS-0283,Traffic Signal Camera 283,BATCS,12.959481,77.654074,East Bengaluru,,true,false,true,80
MC-C-0079,MCCTNS Camera Malleshwaram 79,MCCTNS_Commercial,13.018757,77.564419,North Bengaluru,,false,false,true,20
BATCS-0115,Traffic Signal Camera 115,BATCS,12.98191,77.594513,Central Bengaluru,,true,false,true,80
MC-R-0281,MCCTNS Camera Malleshwaram 281,MCCTNS_RWA,12.994949,77.556048,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0014,MCCTNS Camera Commercial Street 14,MCCTNS_RWA,12.982032,77.60905,Central Bengaluru,Commercial Street,false,false,true,20
MC-R-0045,MCCTNS Camera Banashankari 45,MCCTNS_RWA,12.938479,77.557815,Bengaluru Urban,,false,false,true,20
MC-P-0288,MCCTNS Camera Electronic City 288,MCCTNS_Private,12.85,77.677168,Bengaluru Urban,,false,false,true,20
SC-0153,Safe City Camera 153,Safe_City,12.948077,77.579624,Bengaluru Urban,,true,true,true,50
BATCS-0388,Traffic Signal Camera 388,BATCS,12.90693,77.628827,South Bengaluru,,true,false,true,80
BATCS-0228,Traffic Signal Camera 228,BATCS,12.910135,77.593215,South Bengaluru,,true,false,true,80
MC-P-0457,MCCTNS Camera Jayanagar 457,MCCTNS_Private,12.928791,77.583479,South Bengaluru,Jayanagar,false,false,true,20
BATCS-0052,Traffic Signal Camera 52,BATCS,12.958421,77.518719,Bengaluru Urban,,true,false,false,80
MC-R-0008,MCCTNS Camera BTM Layout 8,MCCTNS_RWA,12.911264,77.614046,South Bengaluru,BTM Layout,false,false,true,20
BATCS-0320,Traffic Signal Camera 320,BATCS,12.968959,77.647853,East Bengaluru,,true,false,true,80
MC-P-0143,MCCTNS Camera Commercial Street 143,MCCTNS_Private,12.982099,77.609863,Central Bengaluru,Commercial Street,false,false,true,20
MC-R-0293,MCCTNS Camera Banashankari 293,MCCTNS_RWA,12.939994,77.535725,Bengaluru Urban,,false,false,true,20
MC-R-0095,MCCTNS Camera JP Nagar 95,MCCTNS_RWA,12.893543,77.58054,Bengaluru Urban,,false,false,true,20
MC-P-0429,MCCTNS Camera Rajajinagar 429,MCCTNS_Private,13.002035,77.569933,North Bengaluru,Malleshwaram,false,false,true,20
MC-R-0132,MCCTNS Camera Rajajinagar 132,MCCTNS_RWA,12.998957,77.555389,Central Bengaluru,Rajajinagar,false,false,true,20
BATCS-0384,Traffic Signal Camera 384,BATCS,12.906275,77.591979,South Bengaluru,,true,false,true,80
SC-0262,Safe City Camera 262 - Silk Board,Safe_City,12.917108,77.62118,South Bengaluru,Silk Board,true,true,true,50
MC-P-0643,MCCTNS Camera JP Nagar 643,MCCTNS_Private,12.912023,77.572773,South Bengaluru,,false,false,true,20
MC-P-0111,MCCTNS Camera Commercial Street 111,MCCTNS_Private,12.998675,77.601911,Central Bengaluru,,false,false,false,20
BATCS-0051,Traffic Signal Camera 51,BATCS,12.958104,77.66651,East Bengaluru,,true,false,true,80
BATCS-0318,Traffic Signal Camera 318,BATCS,12.943932,77.607727,East Bengaluru,,true,false,true,80
SC-0187,Safe City Camera 187,Safe_City,12.962241,77.575901,Bengaluru Urban,,true,true,true,50
SC-0016,Safe City Camera 16,Safe_City,12.939713,77.625422,East Bengaluru,Koramangala 5th Block,true,true,true,50
MC-R-0168,MCCTNS Camera Whitefield 168,MCCTNS_RWA,12.971962,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0349,Traffic Signal Camera 349,BATCS,12.974425,77.578361,Central Bengaluru,,true,false,true,80
MC-C-0031,MCCTNS Camera Banashankari 31,MCCTNS_Commercial,12.926599,77.547408,South Bengaluru,Banashankari,false,false,true,20
BATCS-0338,Traffic Signal Camera 338,BATCS,13.03796,77.522381,North Bengaluru,,true,false,true,80
MC-C-0055,MCCTNS Camera Rajajinagar 55,MCCTNS_Commercial,12.995717,77.5537,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0226,MCCTNS Camera JP Nagar 226,MCCTNS_RWA,12.908484,77.593225,South Bengaluru,,false,false,true,20
SC-0081,Safe City Camera 81,Safe_City,13.002153,77.612465,North Bengaluru,,true,true,true,50
MC-R-0328,MCCTNS Camera JP Nagar 328,MCCTNS_RWA,12.909558,77.585874,South Bengaluru,JP Nagar,false,false,true,20
MC-C-0214,MCCTNS Camera Rajajinagar 214,MCCTNS_Commercial,12.987735,77.55873,Central Bengaluru,,false,false,true,20
MC-C-0183,MCCTNS Camera Commercial Street 183,MCCTNS_Commercial,12.994632,77.605633,Central Bengaluru,,false,false,true,20
BATCS-0284,Traffic Signal Camera 284,BATCS,12.976327,77.601715,Central Bengaluru,,true,false,true,80
MC-P-0442,MCCTNS Camera BTM Layout 442,MCCTNS_Private,12.916296,77.609938,South Bengaluru,BTM Layout,false,false,true,20
MC-R-0100,MCCTNS Camera Malleshwaram 100,MCCTNS_RWA,13.004263,77.581892,North Bengaluru,,false,false,true,20
SC-0073,Safe City Camera 73,Safe_City,13.044442,77.556684,North Bengaluru,,true,true,true,50
MC-P-0438,MCCTNS Camera Electronic City 438,MCCTNS_Private,12.85,77.681403,Bengaluru Urban,,false,false,true,20
SC-0097,Safe City Camera 97,Safe_City,12.958799,77.533633,Bengaluru Urban,,true,true,true,50
MC-C-0248,MCCTNS Camera Banashankari 248,MCCTNS_Commercial,12.926538,77.543008,South Bengaluru,Banashankari,false,false,false,20
BATCS-0172,Traffic Signal Camera 172,BATCS,12.965442,77.617954,East Bengaluru,,true,false,true,80
MC-P-0228,MCCTNS Camera BTM Layout 228,MCCTNS_Private,12.933923,77.61194,East Bengaluru,,false,false,true,20
MC-R-0275,MCCTNS Camera Rajajinagar 275,MCCTNS_RWA,12.993362,77.549824,Bengaluru Urban,,false,false,true,20
MC-C-0045,MCCTNS Camera BTM Layout 45,MCCTNS_Commercial,12.914927,77.622861,South Bengaluru,Silk Board,false,false,true,20
BATCS-0380,Traffic Signal Camera 380,BATCS,12.906592,77.578351,South Bengaluru,JP Nagar,true,false,true,80
BATCS-0181,Traffic Signal Camera 181,BATCS,12.936805,77.579819,Bengaluru Urban,,true,false,true,80
BATCS-0211,Traffic Signal Camera 211,BATCS,12.939882,77.573888,Bengaluru Urban,,true,false,true,80
MC-P-0567,MCCTNS Camera Banashankari 567,MCCTNS_Private,12.916296,77.542478,South Bengaluru,,false,false,true,20
BATCS-0234,Traffic Signal Camera 234,BATCS,12.97931,77.646372,Central Bengaluru,Indiranagar 100ft Road,true,false,true,80
BATCS-0333,Traffic Signal Camera 333,BATCS,12.963463,77.641686,East Bengaluru,,true,false,true,80
SC-0028,Safe City Camera 28,Safe_City,13.037751,77.522022,North Bengaluru,,true,true,false,50
MC-R-0198,MCCTNS Camera Commercial Street 198,MCCTNS_RWA,12.971282,77.608472,Central Bengaluru,MG Road,false,false,true,20
SC-0221,Safe City Camera 221,Safe_City,12.960601,77.503915,Bengaluru Urban,,true,true,false,50
BATCS-0258,Traffic Signal Camera 258,BATCS,12.952339,77.620311,East Bengaluru,,true,false,true,80
MC-P-0364,MCCTNS Camera Banashankari 364,MCCTNS_Private,12.915046,77.544819,South Bengaluru,,false,false,true,20
MC-P-0102,MCCTNS Camera JP Nagar 102,MCCTNS_Private,12.906165,77.591985,South Bengaluru,,false,false,true,20
MC-C-0065,MCCTNS Camera Whitefield 65,MCCTNS_Commercial,12.971525,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0119,MCCTNS Camera Manyata Tech Park 119,MCCTNS_RWA,13.045779,77.621548,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0190,Traffic Signal Camera 190,BATCS,12.966956,77.611204,East Bengaluru,,true,false,true,80
MC-R-0028,MCCTNS Camera JP Nagar 28,MCCTNS_RWA,12.905207,77.586453,South Bengaluru,JP Nagar,false,false,true,20
BATCS-0296,Traffic Signal Camera 296,BATCS,12.948516,77.573788,Bengaluru Urban,,true,false,true,80
MC-R-0368,MCCTNS Camera Manyata Tech Park 368,MCCTNS_RWA,13.047057,77.617689,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-R-0139,MCCTNS Camera Commercial Street 139,MCCTNS_RWA,12.985645,77.608621,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0188,MCCTNS Camera Whitefield 188,MCCTNS_Private,12.967314,77.7,East Bengaluru,,false,false,true,20
SC-0067,Safe City Camera 67,Safe_City,12.917046,77.58594,South Bengaluru,,true,true,true,50
SC-0137,Safe City Camera 137,Safe_City,12.966639,77.620696,East Bengaluru,,true,true,true,50
MC-P-0600,MCCTNS Camera JP Nagar 600,MCCTNS_Private,12.914161,77.600676,South Bengaluru,,false,false,true,20
BATCS-0308,Traffic Signal Camera 308,BATCS,12.990772,77.613694,Central Bengaluru,,true,false,true,80
MC-P-0491,MCCTNS Camera Banashankari 491,MCCTNS_Private,12.92808,77.542662,South Bengaluru,Banashankari,false,false,true,20
SC-0210,Safe City Camera 210,Safe_City,12.924146,77.651989,South Bengaluru,,true,true,false,50
MC-P-0358,MCCTNS Camera Commercial Street 358,MCCTNS_Private,12.981344,77.610132,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0575,MCCTNS Camera Commercial Street 575,MCCTNS_Private,12.985002,77.616863,Central Bengaluru,Commercial Street,false,false,true,20
