CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
108,101020024202600108,202600108,2024-09-17,1001,24,1,2,1,1,1,3,2024-09-17 06:44:00,2024-09-17 06:44:00,2024-09-17 06:44:00,17.2499,76.8074,"Reported incident of vehicle theft at Near Sampath Path, Kalaburagi. Suspect vehicle noticed with plate KA-34-KB-9654."
109,101020024202600109,202600109,2025-03-26,1003,24,1,2,1,1,1,3,2025-03-26 04:19:00,2025-03-26 04:19:00,2025-03-26 04:19:00,14.5318,75.8995,"Reported incident of murder at Near Dada Ganj, Davangere."
110,101020024202600110,202600110,2024-08-01,1004,24,1,2,1,1,1,3,2024-08-01 13:57:00,2024-08-01 13:57:00,2024-08-01 13:57:00,17.8974,77.5569,"Reported incident of vehicle theft at Near Minhas Circle, Bidar. Suspect vehicle noticed with plate KA-03-A-8572."
111,101020024202600111,202600111,2024-12-07,1004,24,1,2,1,3,1,3,2024-12-07 11:28:00,2024-12-07 11:28:00,2024-12-07 11:28:00,13.9229,75.5605,"Reported incident of chain snatching at Near Chaudhary Zila, Shivamogga. Suspect vehicle noticed with plate KA-01-N-3320."
112,104430024202600112,202600112,2024-12-03,1004,24,1,2,1,1,1,1,2024-12-03 02:02:00,2024-12-03 02:02:00,2024-12-03 02:02:00,12.9998,77.6336,"Reported incident of drug offence at Near Sankar Circle, Bengaluru Urban."
113,104430024202600113,202600113,2025-03-13,1001,24,1,2,1,3,1,1,2025-03-13 18:28:00,2025-03-13 18:28:00,2025-03-13 18:28:00,13.0118,77.6539,"Reported incident of chain snatching at Near Saini Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-18-KB-1163."
114,101020024202600114,202600114,2024-06-24,1004,24,1,2,1,1,1,3,2024-06-24 08:07:00,2024-06-24 08:07:00,2024-06-24 08:07:00,13.0905,76.2034,"Reported incident of cybercrime at Near Chander Chowk, Hassan."
115,101020024202600115,202600115,2024-01-07,1002,24,1,2,1,1,1,3,2024-01-07 15:55:00,2024-01-07 15:55:00,2024-01-07 15:55:00,13.2409,75.7426,"Reported incident of eve teasing at Near Krish Road, Chikkamagaluru."
116,104430024202600116,202600116,2025-02-04,1004,24,1,2,1,1,1,1,2025-02-04 07:24:00,2025-02-04 07:24:00,2025-02-04 07:24:00,13.0116,77.5881,"Reported incident of vehicle theft at Near Muni Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-42-P-2653."
117,101020024202600117,202600117,2025-02-25,1004,24,1,2,1,1,1,3,2025-02-25 16:19:00,2025-02-25 16:19:00,2025-02-25 16:19:00,16.1957,77.3753,"Reported incident of vehicle theft at Near Ravi Ganj, Raichur. Suspect vehicle noticed with plate KA-54-KB-3269."
118,101020024202600118,202600118,2024-05-19,1003,24,1,2,1,1,1,3,2024-05-19 21:24:00,2024-05-19 21:24:00,2024-05-19 21:24:00,15.8093,74.498,"Reported incident of burglary at Near Agate Circle, Belagavi."
119,101020024202600119,202600119,2025-01-24,1003,24,1,1,1,2,1,3,2025-01-24 16:52:00,2025-01-24 16:52:00,2025-01-24 16:52:00,17.4047,76.8882,"Reported incident of robbery at Near Ahuja Circle, Kalaburagi. Suspect vehicle noticed with plate KA-49-KA-7290."
120,101020024202600120,202600120,2024-12-20,1002,24,1,2,1,3,1,3,2024-12-20 08:31:00,2024-12-20 08:31:00,2024-12-20 08:31:00,13.071,76.0132,"Reported incident of chain snatching at Near Batta Path, Hassan. Suspect vehicle noticed with plate KA-55-N-3449."
121,101020024202600121,202600121,2024-12-20,1001,24,1,2,1,1,1,3,2024-12-20 07:17:00,2024-12-20 07:17:00,2024-12-20 07:17:00,15.8547,74.4567,"Reported incident of vehicle theft at Near Dubey Zila, Belagavi. Suspect vehicle noticed with plate KA-24-N-8637."
122,104430024202600122,202600122,2024-02-19,1001,24,1,2,1,1,1,1,2024-02-19 17:08:00,2024-02-19 17:08:00,2024-02-19 17:08:00,12.8755,77.5471,"Reported incident of drug offence at Near Sanghvi Road, Bengaluru Urban."
123,101020024202600123,202600123,2025-06-01,1003,24,1,2,1,1,2,3,2025-06-01 00:10:00,2025-06-01 00:10:00,2025-06-01 00:10:00,16.1859,77.4189,"Reported incident of vehicle theft at Near Balay Circle, Raichur. Suspect vehicle noticed with plate KA-21-M-8708."
124,101020024202600124,202600124,2024-05-02,1004,24,1,2,1,1,1,3,2024-05-02 19:03:00,2024-05-02 19:03:00,2024-05-02 19:03:00,13.2938,74.7484,"Reported incident of fraud at Near Srinivas Path, Udupi."
125,101020024202600125,202600125,2024-01-03,1003,24,1,2,1,1,1,3,2024-01-03 20:23:00,2024-01-03 20:23:00,2024-01-03 20:23:00,16.2369,77.2853,"Reported incident of hit and run at Near Khurana Nagar, Raichur."
126,101020024202600126,202600126,2024-09-10,1002,24,1,2,1,1,1,3,2024-09-10 00:26:00,2024-09-10 00:26:00,2024-09-10 00:26:00,17.9797,77.5073,"Reported incident of burglary at Near Behl, Bidar."
127,104430024202600127,202600127,2024-08-03,1004,24,1,2,1,1,1,1,2024-08-03 05:56:00,2024-08-03 05:56:00,2024-08-03 05:56:00,12.8982,77.592,"Reported incident of vehicle theft at Near Krishna Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-07-P-2346."
128,104430024202600128,202600128,2024-05-20,1004,24,1,2,1,1,1,1,2024-05-20 15:56:00,2024-05-20 15:56:00,2024-05-20 15:56:00,13.0023,77.5708,"Reported incident of kidnapping at Near Chakraborty Road, Bengaluru Urban."
129,101020024202600129,202600129,2024-04-07,1004,24,1,2,1,1,3,3,2024-04-07 07:25:00,2024-04-07 07:25:00,2024-04-07 07:25:00,12.8374,74.8597,"Reported incident of kidnapping at Near Saraf Path, Mangaluru (Dakshina Kannada)."
130,104430024202600130,202600130,2024-02-16,1003,24,1,2,1,3,2,1,2024-02-16 02:46:00,2024-02-16 02:46:00,2024-02-16 02:46:00,12.9183,77.5431,"Reported incident of chain snatching at Near Goel Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-24-KA-6979."
131,101020024202600131,202600131,2024-12-06,1002,24,1,2,1,1,1,3,2024-12-06 17:03:00,2024-12-06 17:03:00,2024-12-06 17:03:00,17.4221,76.867,"Reported incident of vehicle theft at Near Dua Zila, Kalaburagi. Suspect vehicle noticed with plate KA-33-KB-9017."
132,104430024202600132,202600132,2024-05-24,1004,24,1,2,1,3,2,1,2024-05-24 04:13:00,2024-05-24 04:13:00,2024-05-24 04:13:00,12.9847,77.5616,"Reported incident of chain snatching at Near Talwar Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-15-KA-8547."
133,104430024202600133,202600133,2025-04-07,1001,24,1,2,1,1,1,1,2025-04-07 09:43:00,2025-04-07 09:43:00,2025-04-07 09:43:00,12.893,77.5774,"Reported incident of domestic violence at Near Rege Street, Bengaluru Urban."
134,101020024202600134,202600134,2025-03-22,1001,24,1,2,1,1,1,3,2025-03-22 13:17:00,2025-03-22 13:17:00,2025-03-22 13:17:00,13.3204,74.7538,"Reported incident of vehicle theft at Near Venkatesh, Udupi. Suspect vehicle noticed with plate KA-32-KA-6839."
135,101020024202600135,202600135,2024-03-04,1004,24,1,1,2,4,1,3,2024-03-04 19:52:00,2024-03-04 19:52:00,2024-03-04 19:52:00,13.3961,75.769,"Reported incident of assault at Near Grover Nagar, Chikkamagaluru."
136,104430024202600136,202600136,2025-05-09,1004,24,1,2,1,3,1,1,2025-05-09 13:03:00,2025-05-09 13:03:00,2025-05-09 13:03:00,12.9645,77.595,"Reported incident of chain snatching at Near Bains Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-35-P-4487."
137,101020024202600137,202600137,2024-05-19,1002,24,1,2,1,1,1,3,2024-05-19 15:51:00,2024-05-19 15:51:00,2024-05-19 15:51:00,16.2104,77.3912,"Reported incident of burglary at Near Goel Chowk, Raichur."
138,101020024202600138,202600138,2024-09-24,1002,24,1,2,1,1,1,3,2024-09-24 04:47:00,2024-09-24 04:47:00,2024-09-24 04:47:00,13.3676,74.6953,"Reported incident of domestic violence at Near Ganguly Road, Udupi."
139,101020024202600139,202600139,2024-06-22,1001,24,1,1,2,4,1,3,2024-06-22 19:31:00,2024-06-22 19:31:00,2024-06-22 19:31:00,15.0939,76.8759,"Reported incident of assault at Near Sahota Nagar, Ballari."
140,104430024202600140,202600140,2024-11-03,1003,24,1,2,1,1,1,1,2024-11-03 19:12:00,2024-11-03 19:12:00,2024-11-03 19:12:00,12.9677,77.6229,"Reported incident of vehicle theft at Near Mukhopadhyay Zila, Bengaluru Urban. Suspect vehicle noticed with plate KA-34-A-7379."
141,101020024202600141,202600141,2024-10-15,1002,24,1,2,1,1,1,3,2024-10-15 02:45:00,2024-10-15 02:45:00,2024-10-15 02:45:00,15.8482,74.4445,"Reported incident of vehicle theft at Near Chakrabarti Marg, Belagavi. Suspect vehicle noticed with plate KA-08-A-9757."
142,101020024202600142,202600142,2024-05-11,1002,24,1,2,1,1,1,3,2024-05-11 17:09:00,2024-05-11 17:09:00,2024-05-11 17:09:00,12.2714,76.6938,"Reported incident of fraud at Near Edwin Zila, Mysuru."
143,101020024202600143,202600143,2024-09-06,1004,24,1,2,1,1,1,3,2024-09-06 00:52:00,2024-09-06 00:52:00,2024-09-06 00:52:00,13.8932,75.5087,"Reported incident of fraud at Near Naik Road, Shivamogga."
144,104430024202600144,202600144,2024-11-04,1002,24,1,2,1,1,1,1,2024-11-04 08:23:00,2024-11-04 08:23:00,2024-11-04 08:23:00,13.0099,77.5624,"Reported incident of kidnapping at Near Om, Bengaluru Urban."
145,104430024202600145,202600145,2025-04-07,1002,24,1,2,1,1,2,1,2025-04-07 12:48:00,2025-04-07 12:48:00,2025-04-07 12:48:00,13.2024,77.6126,"Reported incident of hit and run at Near Babu Marg, Bengaluru Rural."
146,101020024202600146,202600146,2024-08-26,1003,24,1,2,1,3,1,3,2024-08-26 09:30:00,2024-08-26 09:30:00,2024-08-26 09:30:00,13.209,78.0297,"Reported incident of chain snatching at Near Kuruvilla Path, Kolar. Suspect vehicle noticed with plate KA-37-KA-9327."
147,101020024202600147,202600147,2024-11-28,1001,24,1,2,1,1,2,3,2024-11-28 19:03:00,2024-11-28 19:03:00,2024-11-28 19:03:00,12.9649,74.8515,"Reported incident of vehicle theft at Near Nazareth Street, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-23-KA-5656."
148,104430024202600148,202600148,2024-08-15,1002,24,1,2,1,1,1,1,2024-08-15 19:06:00,2024-08-15 19:06:00,2024-08-15 19:06:00,12.9589,77.5965,"Reported incident of cybercrime at Near Lal Path, Bengaluru Urban."
149,101020024202600149,202600149,2025-03-29,1003,24,1,1,2,4,2,3,2025-03-29 10:41:00,2025-03-29 10:41:00,2025-03-29 10:41:00,15.2997,76.0729,"Reported incident of assault at Near Shroff Street, Koppal."
150,101020024202600150,202600150,2024-12-03,1002,24,1,2,1,1,1,3,2024-12-03 20:08:00,2024-12-03 20:08:00,2024-12-03 20:08:00,14.4775,75.9424,"Reported incident of vehicle theft at Near Kunda Nagar, Davangere. Suspect vehicle noticed with plate KA-08-A-6865."
151,104430024202600151,202600151,2024-12-07,1002,24,1,2,1,3,1,1,2024-12-07 05:38:00,2024-12-07 05:38:00,2024-12-07 05:38:00,13.0337,77.5397,"Reported incident of chain snatching at Near Toor Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-51-KB-5652."
152,101020024202600152,202600152,2025-04-11,1002,24,1,2,1,1,1,3,2025-04-11 12:23:00,2025-04-11 12:23:00,2025-04-11 12:23:00,15.0718,76.973,"Reported incident of fraud at Near Bhattacharyya Nagar, Ballari."
153,101020024202600153,202600153,2024-06-20,1002,24,1,2,1,1,1,3,2024-06-20 18:45:00,2024-06-20 18:45:00,2024-06-20 18:45:00,12.9384,74.8622,"Reported incident of vehicle theft at Near Palla Road, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-22-M-1675."
154,101020024202600154,202600154,2024-09-10,1002,24,1,2,1,1,1,3,2024-09-10 13:14:00,2024-09-10 13:14:00,2024-09-10 13:14:00,15.3941,76.08,"Reported incident of hit and run at Near Swaminathan Road, Koppal."
155,101020024202600155,202600155,2024-01-05,1002,24,1,2,1,1,2,3,2024-01-05 17:58:00,2024-01-05 17:58:00,2024-01-05 17:58:00,13.0,74.8404,"Reported incident of vehicle theft at Near Chatterjee Road, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-38-P-3543."
156,101020024202600156,202600156,2024-12-22,1001,24,1,2,1,1,1,3,2024-12-22 12:48:00,2024-12-22 12:48:00,2024-12-22 12:48:00,17.3748,76.8688,"Reported incident of vehicle theft at Near Sehgal Street, Kalaburagi. Suspect vehicle noticed with plate KA-16-N-2382."
157,101020024202600157,202600157,2024-07-26,1002,24,1,2,1,1,2,3,2024-07-26 06:32:00,2024-07-26 06:32:00,2024-07-26 06:32:00,12.6131,76.8471,"Reported incident of eve teasing at Near Sathe Zila, Mandya."
158,104430024202600158,202600158,2024-05-31,1003,24,1,2,1,1,1,1,2024-05-31 12:32:00,2024-05-31 12:32:00,2024-05-31 12:32:00,13.0092,77.5967,"Reported incident of senior citizen crime at Near Doctor Circle, Bengaluru Urban."
159,101020024202600159,202600159,2024-05-25,1004,24,1,2,1,1,1,3,2024-05-25 22:25:00,2024-05-25 22:25:00,2024-05-25 22:25:00,17.9156,77.5212,"Reported incident of fraud at Near Ghose Zila, Bidar."
160,104430024202600160,202600160,2024-09-18,1002,24,1,2,1,1,1,1,2024-09-18 02:38:00,2024-09-18 02:38:00,2024-09-18 02:38:00,13.0146,77.5364,"Reported incident of eve teasing at Near Thaker Ganj, Bengaluru Urban."
161,101020024202600161,202600161,2024-10-21,1003,24,1,2,1,1,1,3,2024-10-21 09:06:00,2024-10-21 09:06:00,2024-10-21 09:06:00,13.4216,77.0791,"Reported incident of fraud at Near Amble Nagar, Tumakuru."
162,104430024202600162,202600162,2024-03-16,1001,24,1,2,1,1,1,1,2024-03-16 13:04:00,2024-03-16 13:04:00,2024-03-16 13:04:00,12.9801,77.6631,"Reported incident of eve teasing at Near Kaur, Bengaluru Urban."
163,101020024202600163,202600163,2024-11-02,1002,24,1,2,1,1,3,3,2024-11-02 22:32:00,2024-11-02 22:32:00,2024-11-02 22:32:00,13.3679,77.0965,"Reported incident of burglary at Near Mohanty Circle, Tumakuru."
164,101020024202600164,202600164,2024-05-16,1003,24,1,2,1,1,1,3,2024-05-16 13:32:00,2024-05-16 13:32:00,2024-05-16 13:32:00,13.2896,75.7584,"Reported incident of fraud at Near Hayre Circle, Chikkamagaluru."
165,104430024202600165,202600165,2025-04-19,1004,24,1,2,1,1,1,1,2025-04-19 23:11:00,2025-04-19 23:11:00,2025-04-19 23:11:00,12.9853,77.5727,"Reported incident of hit and run at Near Thakur Ganj, Bengaluru Urban."
166,101020024202600166,202600166,2024-03-14,1004,24,1,2,1,1,1,3,2024-03-14 04:39:00,2024-03-14 04:39:00,2024-03-14 04:39:00,13.1193,78.1324,"Reported incident of burglary at Near Dugal, Kolar."
167,104430024202600167,202600167,2024-07-05,1002,24,1,2,1,1,1,1,2024-07-05 14:41:00,2024-07-05 14:41:00,2024-07-05 14:41:00,12.9949,77.6098,"Reported incident of senior citizen crime at Near Sule Path, Bengaluru Urban."
168,101020024202600168,202600168,2025-01-29,1004,24,1,1,2,4,1,3,2025-01-29 05:17:00,2025-01-29 05:17:00,2025-01-29 05:17:00,15.3383,75.0821,"Reported incident of assault at Near Talwar Path, Hubballi-Dharwad."
169,104430024202600169,202600169,2024-08-21,1003,24,1,2,1,1,1,1,2024-08-21 02:36:00,2024-08-21 02:36:00,2024-08-21 02:36:00,12.9847,77.5977,"Reported incident of cybercrime at Near Kant Ganj, Bengaluru Urban."
170,101020024202600170,202600170,2024-04-17,1001,24,1,2,1,1,1,3,2024-04-17 10:04:00,2024-04-17 10:04:00,2024-04-17 10:04:00,15.7976,74.5374,"Reported incident of burglary at Near Dey Nagar, Belagavi."
171,101020024202600171,202600171,2024-06-10,1002,24,1,2,1,1,1,3,2024-06-10 09:13:00,2024-06-10 09:13:00,2024-06-10 09:13:00,15.1884,76.8571,"Reported incident of drug offence at Near Mane Path, Ballari."
172,101020024202600172,202600172,2024-08-19,1002,24,1,2,1,1,2,3,2024-08-19 06:06:00,2024-08-19 06:06:00,2024-08-19 06:06:00,12.5456,76.8936,"Reported incident of fraud at Near Menon Street, Mandya."
173,101020024202600173,202600173,2024-07-14,1001,24,1,1,1,2,1,3,2024-07-14 10:59:00,2024-07-14 10:59:00,2024-07-14 10:59:00,13.8606,75.5487,"Reported incident of robbery at Near Gole Circle, Shivamogga. Suspect vehicle noticed with plate KA-14-KA-3405."
174,104430024202600174,202600174,2024-08-19,1004,24,1,2,1,1,1,1,2024-08-19 02:27:00,2024-08-19 02:27:00,2024-08-19 02:27:00,12.9817,77.5318,"Reported incident of fraud at Near Gandhi Marg, Bengaluru Urban."
175,104430024202600175,202600175,2025-04-12,1002,24,1,2,1,1,1,1,2025-04-12 11:17:00,2025-04-12 11:17:00,2025-04-12 11:17:00,12.9839,77.5673,"Reported incident of fraud at Near Wagle Road, Bengaluru Urban."
176,101020024202600176,202600176,2025-03-03,1004,24,1,2,1,1,1,3,2025-03-03 09:34:00,2025-03-03 09:34:00,2025-03-03 09:34:00,13.0033,76.132,"Reported incident of burglary at Near Yohannan Chowk, Hassan."
177,104430024202600177,202600177,2024-11-03,1003,24,1,2,1,1,1,1,2024-11-03 00:32:00,2024-11-03 00:32:00,2024-11-03 00:32:00,12.988,77.6394,"Reported incident of burglary at Near Viswanathan Street, Bengaluru Urban."
178,101020024202600178,202600178,2024-11-26,1002,24,1,2,1,3,1,3,2024-11-26 01:03:00,2024-11-26 01:03:00,2024-11-26 01:03:00,13.1823,78.1359,"Reported incident of chain snatching at Near Deo Path, Kolar. Suspect vehicle noticed with plate KA-14-KB-1892."
179,104430024202600179,202600179,2024-10-18,1004,24,1,1,1,2,1,1,2024-10-18 20:55:00,2024-10-18 20:55:00,2024-10-18 20:55:00,13.0242,77.5564,"Reported incident of robbery at Near Dada Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-10-N-4037."
180,101020024202600180,202600180,2024-10-06,1004,24,1,2,1,1,1,3,2024-10-06 10:46:00,2024-10-06 10:46:00,2024-10-06 10:46:00,13.1942,78.1017,"Reported incident of vehicle theft at Near Contractor Nagar, Kolar. Suspect vehicle noticed with plate KA-48-KA-3318."
181,101020024202600181,202600181,2024-12-04,1001,24,1,2,1,1,1,3,2024-12-04 11:39:00,2024-12-04 11:39:00,2024-12-04 11:39:00,17.3881,76.9102,"Reported incident of vehicle theft at Near Raju Chowk, Kalaburagi. Suspect vehicle noticed with plate KA-20-N-2771."
182,101020024202600182,202600182,2024-01-04,1002,24,1,2,1,1,1,3,2024-01-04 16:29:00,2024-01-04 16:29:00,2024-01-04 16:29:00,12.9283,74.8383,"Reported incident of fraud at Near Srinivasan Path, Mangaluru (Dakshina Kannada)."
183,101020024202600183,202600183,2024-02-29,1003,24,1,2,1,1,1,3,2024-02-29 15:09:00,2024-02-29 15:09:00,2024-02-29 15:09:00,15.8123,74.5327,"Reported incident of senior citizen crime at Near Srivastava Chowk, Belagavi."
184,101020024202600184,202600184,2024-08-12,1003,24,1,2,1,1,1,3,2024-08-12 01:23:00,2024-08-12 01:23:00,2024-08-12 01:23:00,13.8806,75.514,"Reported incident of burglary at Near Mangal, Shivamogga."
185,104430024202600185,202600185,2024-12-07,1001,24,1,2,1,1,1,1,2024-12-07 01:52:00,2024-12-07 01:52:00,2024-12-07 01:52:00,12.9976,77.5228,"Reported incident of fraud at Near Bhalla Ganj, Bengaluru Urban."
186,101020024202600186,202600186,2024-06-25,1004,24,1,2,1,1,1,3,2024-06-25 20:45:00,2024-06-25 20:45:00,2024-06-25 20:45:00,15.3624,76.2099,"Reported incident of vehicle theft at Near Ratta, Koppal. Suspect vehicle noticed with plate KA-43-P-6576."
187,104430024202600187,202600187,2024-07-03,1001,24,1,2,1,1,3,1,2024-07-03 12:51:00,2024-07-03 12:51:00,2024-07-03 12:51:00,12.9818,77.5991,"Reported incident of fraud at Near Bora Ganj, Bengaluru Urban."
188,101020024202600188,202600188,2024-01-19,1004,24,1,1,2,4,1,3,2024-01-19 21:32:00,2024-01-19 21:32:00,2024-01-19 21:32:00,13.0551,76.0321,"Reported incident of assault at Near Manne Chowk, Hassan."
189,104430024202600189,202600189,2024-02-02,1001,24,1,1,1,2,1,1,2024-02-02 02:46:00,2024-02-02 02:46:00,2024-02-02 02:46:00,12.9111,77.5882,"Reported incident of robbery at Near Lata Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-32-M-5901."
190,101020024202600190,202600190,2024-04-08,1004,24,1,1,1,2,3,3,2024-04-08 12:18:00,2024-04-08 12:18:00,2024-04-08 12:18:00,12.4892,76.9896,"Reported incident of robbery at Near Wason Zila, Mandya. Suspect vehicle noticed with plate KA-43-A-1213."
191,104430024202600191,202600191,2025-05-26,1001,24,1,2,1,1,1,1,2025-05-26 17:03:00,2025-05-26 17:03:00,2025-05-26 17:03:00,12.966,77.6274,"Reported incident of kidnapping at Near Bhandari Nagar, Bengaluru Urban."
192,101020024202600192,202600192,2024-08-16,1002,24,1,1,1,2,1,3,2024-08-16 05:50:00,2024-08-16 05:50:00,2024-08-16 05:50:00,17.3915,76.7767,"Reported incident of robbery at Near Amble Circle, Kalaburagi. Suspect vehicle noticed with plate KA-44-A-5830."
193,101020024202600193,202600193,2024-07-11,1004,24,1,2,1,1,1,3,2024-07-11 13:53:00,2024-07-11 13:53:00,2024-07-11 13:53:00,14.5041,75.8544,"Reported incident of burglary at Near Wadhwa, Davangere."
194,101020024202600194,202600194,2024-11-11,1001,24,1,2,1,1,1,3,2024-11-11 14:54:00,2024-11-11 14:54:00,2024-11-11 14:54:00,13.2762,74.7325,"Reported incident of kidnapping at Near Hegde Nagar, Udupi."
195,101020024202600195,202600195,2025-01-01,1001,24,1,2,1,1,1,3,2025-01-01 23:42:00,2025-01-01 23:42:00,2025-01-01 23:42:00,16.1698,77.373,"Reported incident of vehicle theft at Near Gole Road, Raichur. Suspect vehicle noticed with plate KA-10-P-8154."
